Open Time,Open,High,Low,Close,Volume,Close Time,Quote Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,zero
1693436400000,1701.48000000,1706.60000000,1701.27000000,1705.23000000,3585.28330000,1693439999999,6111578.71842900,6395,1901.37850000,3241206.44794000,0
1693440000000,1705.23000000,1705.23000000,1700.11000000,1701.58000000,3227.11530000,1693443599999,5493193.06786300,7128,1368.42080000,2329159.69914600,0
1693443600000,1701.59000000,1702.25000000,1698.93000000,1699.55000000,3972.04240000,1693447199999,6757076.79872300,7469,1865.25380000,3173061.43904600,0
1693447200000,1699.55000000,1702.00000000,1699.29000000,1699.97000000,2748.92630000,1693450799999,4674241.04565900,6659,1375.38140000,2338570.03262100,0
1693450800000,1699.97000000,1700.85000000,1697.29000000,1699.16000000,3266.44330000,1693454399999,5549388.12765500,7511,1269.08300000,2156061.05251500,0
1693454400000,1699.17000000,1702.95000000,1699.16000000,1701.88000000,3176.75230000,1693457999999,5404434.16106100,7956,1757.18830000,2989143.98610400,0
1693458000000,1701.87000000,1704.71000000,1701.21000000,1704.04000000,2809.14180000,1693461599999,4784305.34072500,7488,1798.50060000,3062847.58757500,0
1693461600000,1704.04000000,1706.68000000,1702.79000000,1704.13000000,3573.82780000,1693465199999,6092130.70766800,9140,1642.03970000,2799223.06635400,0
1693465200000,1704.13000000,1707.32000000,1703.84000000,1706.41000000,4338.59200000,1693468799999,7399702.57039600,10292,2373.40210000,4047813.50735700,0
1693468800000,1706.42000000,1708.36000000,1705.13000000,1706.32000000,4382.14930000,1693472399999,7477146.89681300,9213,1931.89510000,3296352.37913400,0
1693472400000,1706.32000000,1706.35000000,1703.75000000,1704.14000000,3595.74240000,1693475999999,6130115.64549900,8573,1473.11740000,2511256.09321400,0
1693476000000,1704.14000000,1705.27000000,1704.14000000,1705.27000000,2192.80130000,1693479599999,3738135.34929000,7287,1341.34830000,2286704.16217300,0
1693479600000,1705.27000000,1729.00000000,1705.26000000,1713.70000000,33579.98520000,1693483199999,57629462.69091800,31316,16244.70500000,27875209.99264300,0
1693483200000,1713.69000000,1714.08000000,1703.30000000,1708.24000000,13610.78650000,1693486799999,23256791.02586000,19030,6101.64410000,10423956.13957500,0
1693486800000,1708.25000000,1708.54000000,1699.03000000,1704.25000000,12000.63500000,1693490399999,20445055.97187400,16455,5685.24150000,9683575.67717900,0
1693490400000,1704.25000000,1705.45000000,1697.14000000,1705.24000000,13769.94360000,1693493999999,23425818.99387600,16621,6850.66460000,11654631.38938600,0
1693494000000,1705.25000000,1705.27000000,1677.51000000,1689.00000000,31914.32290000,1693497599999,53906452.45645200,30652,15535.02990000,26238769.52968400,0
1693497600000,1689.00000000,1689.01000000,1648.41000000,1651.06000000,61637.32590000,1693501199999,102971449.56185900,50375,28110.20550000,46953887.37524900,0
1693501200000,1651.06000000,1662.07000000,1643.12000000,1660.15000000,32260.23920000,1693504799999,53362226.57861300,32529,17503.65330000,28954451.74957500,0
1693504800000,1660.16000000,1664.63000000,1655.43000000,1657.44000000,12010.94590000,1693508399999,19933690.31572900,15894,5805.48430000,9635671.71414100,0
1693508400000,1657.44000000,1658.96000000,1645.00000000,1657.12000000,21227.07470000,1693511999999,35078179.66205800,25129,9931.10170000,16410467.57987500,0
1693512000000,1657.12000000,1657.36000000,1645.81000000,1649.20000000,13972.69590000,1693515599999,23094954.97894700,18148,6688.78500000,11055123.61743700,0
1693515600000,1649.20000000,1650.69000000,1630.00000000,1647.68000000,32965.82340000,1693519199999,54087256.03225100,31206,15667.87410000,25710462.71526600,0
1693519200000,1647.68000000,1649.96000000,1644.52000000,1649.66000000,8102.25080000,1693522799999,13346994.56083500,11349,3810.29110000,6276923.98600600,0
1693522800000,1649.66000000,1649.66000000,1644.02000000,1645.76000000,6182.70360000,1693526399999,10181109.55368700,9354,2646.63150000,4357914.54978300,0
1693526400000,1645.77000000,1654.53000000,1645.23000000,1652.82000000,6854.55180000,1693529999999,11317707.30534000,10513,4233.12080000,6988143.80757800,0
1693530000000,1652.83000000,1653.31000000,1649.22000000,1649.34000000,5957.65350000,1693533599999,9835047.30011900,8386,2607.17080000,4303626.89930400,0
1693533600000,1649.34000000,1652.88000000,1649.28000000,1650.03000000,4496.65520000,1693537199999,7424546.61746700,7198,2601.51610000,4295237.15126700,0
1693537200000,1650.02000000,1653.09000000,1649.02000000,1652.20000000,5634.96680000,1693540799999,9306313.12637300,8106,3813.45780000,6298462.80888300,0
1693540800000,1652.21000000,1653.21000000,1650.26000000,1650.30000000,7072.35680000,1693544399999,11685373.80507800,9144,4706.59170000,7777092.15953100,0
1693544400000,1650.31000000,1650.74000000,1648.44000000,1648.44000000,3476.65670000,1693547999999,5734431.87549100,7279,1620.61930000,2673149.59099600,0
1693548000000,1648.44000000,1649.71000000,1644.20000000,1644.84000000,6224.91060000,1693551599999,10250299.00622300,9881,2654.10930000,4370284.55294200,0
1693551600000,1644.84000000,1646.72000000,1643.45000000,1646.26000000,5069.36480000,1693555199999,8341327.28327300,8596,2535.30700000,4171862.94110200,0
1693555200000,1646.27000000,1648.51000000,1643.35000000,1644.00000000,5313.88000000,1693558799999,8746692.12556200,9669,2409.51180000,3966143.63645600,0
1693558800000,1644.00000000,1647.19000000,1642.22000000,1645.40000000,5775.62150000,1693562399999,9501938.14539800,10755,2934.26530000,4827386.58029400,0
1693562400000,1645.40000000,1645.86000000,1641.56000000,1642.17000000,3793.13090000,1693565999999,6235495.22109900,8820,1809.17700000,2974213.93495700,0
1693566000000,1642.16000000,1648.35000000,1641.15000000,1646.89000000,6912.84040000,1693569599999,11370196.69112400,11827,3641.38030000,5988498.48812400,0
1693569600000,1646.88000000,1652.30000000,1642.41000000,1647.00000000,14690.98790000,1693573199999,24200182.19751300,18536,6951.50390000,11451852.55483300,0
1693573200000,1646.99000000,1647.04000000,1634.66000000,1645.12000000,17953.37610000,1693576799999,29453717.45897100,23308,8453.81690000,13866206.27215100,0
1693576800000,1645.12000000,1645.51000000,1622.01000000,1630.58000000,32419.29110000,1693580399999,52979040.09034000,36686,15632.53080000,25539828.76444300,0
1693580400000,1630.58000000,1641.88000000,1623.85000000,1634.86000000,29432.05150000,1693583999999,48077966.36901400,28249,16386.03470000,26765640.06688100,0
1693584000000,1634.87000000,1637.48000000,1624.38000000,1625.79000000,21611.50650000,1693587599999,35255649.99058900,23644,9764.05230000,15928305.18369700,0
